acertainmagicalindex,https://yenpress.com/titles/9781975347604-a-certain-magical-index-vol-9-manga,Yen Press,A Certain Magical Index,9,Digital,9781975347604,2022-09-27,JP,manga
acertainmagicalindex,https://yenpress.com/titles/9781975347611-a-certain-magical-index-vol-10-manga,Yen Press,A Certain Magical Index,10,Digital,9781975347611,2022-09-27,JP,manga
acertainmagicalindex,https://yenpress.com/titles/9781975347628-a-certain-magical-index-vol-11-manga,Yen Press,A Certain Magical Index,11,Digital,9781975347628,2022-09-27,JP,manga
acertainmagicalindex,https://yenpress.com/titles/9781975347635-a-certain-magical-index-vol-12-manga,Yen Press,A Certain Magical Index,12,Digital,9781975347635,2022-09-27,JP,manga
acertainmagicalindex,https://yenpress.com/titles/9781975347642-a-certain-magical-index-vol-13-manga,Yen Press,A Certain Magical Index,13,Digital,9781975347642,2022-09-27,JP,manga
acertainmagicalindex,https://yenpress.com/titles/9781975347659-a-certain-magical-index-vol-14-manga,Yen Press,A Certain Magical Index,14,Digital,9781975347659,2022-10-18,JP,manga
acertainmagicalindex,https://yenpress.com/titles/9781975347666-a-certain-magical-index-vol-15-manga,Yen Press,A Certain Magical Index,15,Digital,9781975347666,2022-10-18,JP,manga
acertainmagicalindex,https://yenpress.com/titles/9781975347673-a-certain-magical-index-vol-16-manga,Yen Press,A Certain Magical Index,16,Digital,9781975347673,2022-10-18,JP,manga
acertainmagicalindex,https://yenpress.com/titles/9781975347680-a-certain-magical-index-vol-17-manga,Yen Press,A Certain Magical Index,17,Digital,9781975347680,2022-10-18,JP,manga
acertainmagicalindex,https://yenpress.com/titles/9781975347697-a-certain-magical-index-vol-18-manga,Yen Press,A Certain Magical Index,18,Digital,9781975347697,2022-10-18,JP,manga
acertainmagicalindex,https://yenpress.com/titles/9781975347703-a-certain-magical-index-vol-19-manga,Yen Press,A Certain Magical Index,19,Digital,9781975347703,2022-10-18,JP,manga
